Date,Province,Confirmed,Deaths
Oct-23,Repartriated Canadians,0,0
Oct-24,Repartriated Canadians,0,0
Oct-25,Repartriated Canadians,0,0
Oct-26,Repartriated Canadians,0,0
Oct-27,Repartriated Canadians,0,0
Oct-28,Repartriated Canadians,0,0
Oct-29,Repartriated Canadians,0,0
Oct-30,Repartriated Canadians,0,0
Oct-31,Repartriated Canadians,0,0
Nov-01,Repartriated Canadians,0,0
Nov-02,Repartriated Canadians,0,0
Nov-03,Repartriated Canadians,0,0
Jan-23,Canada,0,0
Jan-24,Canada,0,0
Jan-25,Canada,0,0
Jan-26,Canada,1,0
Jan-27,Canada,0,0
Jan-28,Canada,1,0
Jan-29,Canada,0,0
Jan-30,Canada,0,0
Jan-31,Canada,2,0
Feb-01,Canada,0,0
Feb-02,Canada,0,0
Feb-03,Canada,0,0
Feb-04,Canada,0,0
Feb-05,Canada,1,0
Feb-06,Canada,0,0
Feb-07,Canada,2,0
Feb-08,Canada,0,0
Feb-09,Canada,0,0
Feb-10,Canada,0,0
Feb-11,Canada,0,0
Feb-12,Canada,0,0
Feb-13,Canada,0,0
Feb-14,Canada,0,0
Feb-15,Canada,0,0
Feb-16,Canada,0,0
Feb-17,Canada,1,0
Feb-18,Canada,0,0
Feb-19,Canada,0,0
Feb-20,Canada,0,0
Feb-21,Canada,1,0
Feb-22,Canada,0,0
Feb-23,Canada,0,0
Feb-24,Canada,1,0
Feb-25,Canada,1,0
Feb-26,Canada,0,0
Feb-27,Canada,2,0
Feb-28,Canada,1,0
Feb-29,Canada,6,0
Mar-01,Canada,4,0
Mar-02,Canada,3,0
Mar-03,Canada,3,0
Mar-04,Canada,3,0
Mar-05,Canada,4,0
Mar-06,Canada,12,0
Mar-07,Canada,5,0
Mar-08,Canada,10,0
Mar-09,Canada,13,1
Mar-10,Canada,2,0
Mar-11,Canada,29,0
Mar-12,Canada,9,0
Mar-13,Canada,76,0
Mar-14,Canada,5,0
Mar-15,Canada,54,0
Mar-16,Canada,163,3
Mar-17,Canada,63,1
Mar-18,Canada,179,3
Mar-19,Canada,143,1
Mar-20,Canada,143,3
Mar-21,Canada,334,7
Mar-22,Canada,192,2
Mar-23,Canada,619,4
Mar-24,Canada,702,1
Mar-25,Canada,461,4
Mar-26,Canada,791,8
Mar-27,Canada,640,16
Mar-28,Canada,894,7
Mar-29,Canada,704,3
Mar-30,Canada,1118,16
Mar-31,Canada,1129,21
Apr-01,Canada,1033,8
Apr-02,Canada,1724,30
Apr-03,Canada,1153,40
Apr-04,Canada,541,39
Apr-05,Canada,2778,41
Apr-06,Canada,807,80
Apr-07,Canada,1309,36
Apr-08,Canada,1269,32
Apr-09,Canada,1513,96
Apr-10,Canada,1405,54
Apr-11,Canada,1257,97
Apr-12,Canada,983,60
Apr-13,Canada,1381,67
Apr-14,Canada,1355,120
Apr-15,Canada,1174,107
Apr-16,Canada,2600,251
Apr-17,Canada,2005,97
Apr-18,Canada,1542,45
Apr-19,Canada,1277,164
Apr-20,Canada,2025,162
Apr-21,Canada,1744,183
Apr-22,Canada,2261,168
Apr-23,Canada,1636,163
Apr-24,Canada,1620,161
Apr-25,Canada,1452,169
Apr-26,Canada,1662,116
Apr-27,Canada,1583,154
Apr-28,Canada,1534,142
Apr-29,Canada,1715,172
Apr-30,Canada,1592,155
May-01,Canada,1886,227
May-02,Canada,1583,147
May-03,Canada,2578,111
May-04,Canada,1453,208
May-05,Canada,1258,187
May-06,Canada,1479,176
May-07,Canada,1507,175
May-08,Canada,1473,156
May-09,Canada,1244,126
May-10,Canada,1173,168
May-11,Canada,1173,124
May-12,Canada,1155,185
May-13,Canada,1149,125
May-14,Canada,1213,167
May-15,Canada,1178,87
May-16,Canada,1247,121
May-17,Canada,1126,103
May-18,Canada,1079,57
May-19,Canada,1082,68
May-20,Canada,1082,122
May-21,Canada,1167,117
May-22,Canada,1205,93
May-23,Canada,1204,106
May-24,Canada,955,68
May-25,Canada,1013,121
May-26,Canada,971,98
May-27,Canada,899,123
May-28,Canada,987,106
May-29,Canada,933,81
May-30,Canada,772,96
May-31,Canada,798,215
Jun-01,Canada,809,30
Jun-02,Canada,672,74
Jun-03,Canada,681,101
Jun-04,Canada,628,138
Jun-05,Canada,678,61
Jun-06,Canada,528,72
Jun-07,Canada,703,27
Jun-08,Canada,601,33
Jun-09,Canada,462,60
Jun-10,Canada,479,68
Jun-11,Canada,439,33
Jun-12,Canada,436,54
Jun-13,Canada,448,58
Jun-14,Canada,361,35
Jun-15,Canada,359,10
Jun-16,Canada,324,43
Jun-17,Canada,404,41
Jun-18,Canada,386,49
Jun-19,Canada,437,47
Jun-20,Canada,448,58
Jun-21,Canada,316,16
Jun-22,Canada,340,12
Jun-23,Canada,349,18
Jun-24,Canada,320,32
Jun-25,Canada,376,23
Jun-26,Canada,166,4
Jun-27,Canada,249,5
Jun-28,Canada,315,6
Jun-29,Canada,637,46
Jun-30,Canada,267,22
Jul-01,Canada,191,28
Jul-02,Canada,355,22
Jul-03,Canada,319,22
Jul-04,Canada,223,10
Jul-05,Canada,209,7
Jul-06,Canada,421,9
Jul-07,Canada,208,17
Jul-08,Canada,311,21
Jul-09,Canada,322,11
Jul-10,Canada,328,14
Jul-11,Canada,166,7
Jul-12,Canada,198,11
Jul-13,Canada,636,7
Jul-14,Canada,366,9
Jul-15,Canada,343,12
Jul-16,Canada,451,18
Jul-17,Canada,415,9
Jul-18,Canada,316,8
Jul-19,Canada,293,4
Jul-20,Canada,770,6
Jul-21,Canada,535,6
Jul-22,Canada,317,5
Jul-23,Canada,608,6
Jul-24,Canada,717,4
Jul-25,Canada,355,6
Jul-26,Canada,319,5
Jul-27,Canada,682,11
Jul-28,Canada,400,12
Jul-29,Canada,486,5
Jul-30,Canada,320,12
Jul-31,Canada,604,6
Aug-01,Canada,242,6
Aug-02,Canada,245,4
Aug-03,Canada,205,5
Aug-04,Canada,686,10
Aug-05,Canada,374,5
Aug-06,Canada,354,3
Aug-07,Canada,516,4
Aug-08,Canada,245,7
Aug-09,Canada,219,4
Aug-10,Canada,686,6
Aug-11,Canada,336,4
Aug-12,Canada,314,14
Aug-13,Canada,477,11
Aug-14,Canada,425,5
Aug-15,Canada,220,4
Aug-16,Canada,179,2
Aug-17,Canada,214,1
Aug-18,Canada,866,15
Aug-19,Canada,324,5
Aug-20,Canada,217,2
Aug-21,Canada,694,13
Aug-22,Canada,241,7
Aug-23,Canada,257,2
Aug-24,Canada,777,10
Aug-25,Canada,309,7
Aug-26,Canada,477,5
Aug-27,Canada,456,7
Aug-28,Canada,506,7
Aug-29,Canada,297,6
Aug-30,Canada,249,3
Aug-31,Canada,1030,9
Sep-01,Canada,504,6
Sep-02,Canada,519,3
Sep-03,Canada,586,7
Sep-04,Canada,614,1
Sep-05,Canada,370,2
Sep-06,Canada,379,2
Sep-07,Canada,405,2
Sep-08,Canada,1462,7
Sep-09,Canada,378,1
Sep-10,Canada,821,9
Sep-11,Canada,720,1
Sep-12,Canada,488,6
Sep-13,Canada,476,0
Sep-14,Canada,1458,9
Sep-15,Canada,802,10
Sep-16,Canada,952,5
Sep-17,Canada,1027,5
Sep-18,Canada,1174,7
Sep-19,Canada,554,6
Sep-20,Canada,1143,5
Sep-21,Canada,1833,12
Sep-22,Canada,1272,7
Sep-23,Canada,1084,8
Sep-24,Canada,1148,3
Sep-25,Canada,1630,9
Sep-26,Canada,1053,7
Sep-27,Canada,1658,5
Sep-28,Canada,1791,10
Sep-29,Canada,1772,12
Sep-30,Canada,2116,6
Oct-01,Canada,1823,22
Oct-02,Canada,2124,98
Oct-03,Canada,1306,22
Oct-04,Canada,2141,45
Oct-05,Canada,2883,27
Oct-06,Canada,2372,22
Oct-07,Canada,1624,11
Oct-08,Canada,2350,16
Oct-09,Canada,2895,29
Oct-10,Canada,2142,23
Oct-11,Canada,1636,5
Oct-12,Canada,975,14
Oct-13,Canada,4111,27
Oct-14,Canada,2575,12
Oct-15,Canada,2298,37
Oct-16,Canada,2566,25
Oct-17,Canada,139,1
Oct-18,Canada,3737,34
Oct-19,Canada,3307,16
Oct-20,Canada,2238,17
Oct-21,Canada,2687,34
Oct-22,Canada,2581,33
Oct-23,Canada,2902,24
Oct-24,Canada,1532,29
Oct-25,Canada,2823,26
Oct-26,Canada,4099,31
Oct-27,Canada,2730,26
Oct-28,Canada,2663,32
Oct-29,Canada,3017,43
Oct-30,Canada,3556,36
Oct-31,Canada,2374,24
Nov-01,Canada,2336,43
Nov-02,Canada,3529,32
Nov-03,Canada,4738,72
